0,4.268737852476887e-140
1,4.268737852476887e-140
2,4.268737852476887e-140
3,4.268737852476887e-140
4,4.268737852476887e-140
5,4.0704784005701256e-107
6,9.496621844366918e-49
7,8.132795838287158e-51
8,5.538839008525875e-83
9,4.268737852476887e-140
10,4.268737852476887e-140
11,4.268737852476887e-140
12,4.268737852476887e-140
13,4.0704784005701256e-107
14,9.496621844366918e-49
15,8.132795838287158e-51
16,1.0
17,4.268737852476887e-140
18,4.268737852476887e-140
19,4.268737852476887e-140
20,7.172714051157378e-103
21,0.9999654965469419
22,0.9999999999996139
23,1.0
24,0.9999991485295328
25,8.9699063870661e-130
26,7.819200225049128e-68
27,6.851697211113885e-78
28,2.9411956768311334e-76
29,0.9999626097204044
30,1.0
31,1.0
32,0.9999999999826708
33,0.004160602677823716
34,0.999999991083261
35,0.9999975934925502
36,0.9999799458714963
37,0.9855007480669746
38,0.9989439277279288
39,0.9999999990877718
40,0.9999999999989265
41,9.163351971994168e-07
42,0.9999991442248118
43,0.9999968983484715
44,0.9998717617215381
45,0.46460315233847477
46,0.9969716869838819
47,0.9952723303553522
48,0.999999999999997
49,4.777370624251164e-126
50,2.292004595834286e-58
51,2.0242995663614455e-53
52,5.244851257117209e-29
53,0.9988415889780141
54,0.9999999999999515
55,0.9999999265241826
56,1.0
57,4.268737852476887e-140
58,4.268737852476887e-140
59,4.268737852476887e-140
60,1.0777469645758269e-91
61,0.9999871782322067
62,0.9999999999991841
63,0.9999999999999999
